X,Y,Z,r
-36.3586,319.414,-23.8369,4.51412
-35.6626,59.8965,-66.7529,4.51398
-4.34961,553.684,-8.11462,4.5138
22.7537,198.689,33.4873,4.51361
-8.05237,418.073,58.9048,4.51318
21.1321,250.589,43.5813,4.51274
14.7638,320.713,-55.6956,4.5118
25.8717,66.7521,66.1355,4.51125
9.67871,6.32739,-54.1849,4.51102
-28.818,220.346,35.6312,4.51064
40.1979,6.30688,-93.6307,4.50976
-20.1174,35.4647,46.5864,4.50952
-43.6019,67.8464,84.0256,4.50943
-24.6917,105.159,84.0636,4.50903
-43.5587,103.118,-55.2764,4.5088
-3.26819,569.095,81.9838,4.5086
-21.3936,21.7626,12.3601,4.50829
-19.7848,343.437,-48.4717,4.50723
17.1613,53.5664,33.5328,4.50723
-2.41785,64.1809,-60.8806,4.50684
49.6367,25.8914,35.9492,4.50581
-34.0359,6.33228,57.6128,4.50571
24.056,288.538,-37.9304,4.505
27.7728,329.912,-10.7954,4.50414
43.6429,162.494,24.6001,4.50374
-20.328,93.1157,85.7539,4.50374
35.0746,365.026,35.7161,4.50338
-33.7999,305.991,-7.87549,4.50335
-1.03711,211.952,-68.5071,4.50269
43.5092,542.306,31.9368,4.50235
27.3685,284.409,-13.3262,4.50214
26.7742,335.084,-71.3462,4.50156
-3.47766,306.634,80.406,4.50046
31.8491,223.861,-93.6156,4.49964
23.1846,570.408,84.9066,4.49959
-5.50684,244.474,7.91199,4.4979
27.5729,419.213,-53.7994,4.49784
-17.5533,220.837,77.0175,4.49739
32.1056,269.628,20.8082,4.49725
-27.1586,313.334,45.5698,4.49608
-17.1014,226.266,-37.6643,4.49542
0.276978,299.806,68.6187,4.4951
43.6161,284.921,-38.6482,4.49399
-43.5154,509.407,-64.7682,4.49393
33.7222,194.678,39.0653,4.49345
5.87024,36.3052,7.77307,4.49299
-16.9395,131.566,-56.3589,4.49278
46.8354,123.816,-78.1808,4.49267
5.05115,374.321,63.2698,4.49264
18.5029,449.561,27.7517,4.49078
-3.29285,157.079,-84.3407,4.49031
-25.6372,429.946,-39.4431,4.49013
43.377,401.102,93.5562,4.49002
-26.3348,143.109,-84.9664,4.48869
7.18457,60.9315,29.7367,4.48742
24.1708,17.9369,-62.2245,4.48725
9.69763,24.3093,5.09021,4.48622
27.2018,263.972,31.3925,4.48368
33.5604,521.207,-85.385,4.48363
23.2018,532.584,11.6406,4.48159
-23.3868,540.518,57.3744,4.48137
41.4125,330.941,93.613,4.48131
35.1841,324.425,-25.2087,4.48104
-24.2784,310.386,-93.6204,4.48085
-35.9182,524.323,-76.2537,4.4808
33.7335,396.415,-56.7428,4.48044
18.6281,402.41,-35.9359,4.48002
-34.4263,89.8179,-30.5017,4.47986
-11.9623,152.859,40.1058,4.47898
-32.0221,235.895,-85.4717,4.47852
-17.3883,336.531,10.0626,4.47823
-43.5236,568.053,9.37769,4.47779
35.0675,305.753,24.5375,4.47755
-18.6504,115.265,-77.4702,4.47578
-5.32153,223.079,-73.4835,4.47574
41.5476,411.444,75.8954,4.47549
-36.4008,534.507,-84.2367,4.47457
16.002,510.541,-22.2849,4.47336
3.69312,285.642,77.0461,4.47269
-10.0525,263.507,-43.0701,4.47244
-7.65845,91.0048,84.3105,4.47241
43.5978,391.699,-63.6324,4.47097
49.6385,113.373,54.2708,4.47087
-5.93298,532.152,-16.9211,4.47055
34.0391,249.8,10.6958,4.47052
9.0332,12.4569,49.1838,4.47046
33.7511,338.216,84.7531,4.47002
37.8217,54.1711,26.6337,4.46973
-43.5654,444.818,-51.2285,4.46959
31.4866,217.204,-59.3127,4.46915
-1.72205,497.873,36.4469,4.46879
-28.239,257.316,65.7458,4.46765
8.58044,384.149,-5.89282,4.46732
-43.5764,320.879,83.6431,4.46688
29.8212,96.6881,62.3737,4.46595
-24.241,353.703,25.1533,4.46591
20.9562,64.2927,-50.6344,4.46588
-43.5929,104.959,74.6838,4.46373
33.2316,259.231,-68.9934,4.46348
12.9717,527.459,5.64563,4.46323
-20.2006,289.109,-49.2056,4.4631
40.371,58.121,75.0033,4.46288
9.68567,477.504,-47.2393,4.46043
-31.2611,260.572,-44.7397,4.45966
24.3724,421.174,65.7799,4.45933
21.6047,274.355,-75.4419,4.45918
35.6938,297.625,-79.0245,4.45909
-7.36584,549.965,3.93396,4.45897
-30.9998,336.07,-85.5602,4.4589
-43.5449,565.087,69.238,4.45775
5.63025,165.846,-81.1759,4.45744
-13.0948,462.595,76.3086,4.45707
20.027,241.433,83.3113,4.4567
37.2703,536.625,-15.0194,4.45445
-16.9329,27.559,23.5719,4.45338
40.3737,6.42334,-27.7477,4.45119
40.2837,85.8833,-20.8324,4.45084
-43.6108,115.533,-29.2305,4.45064
-28.3488,249.385,11.5287,4.4506
31.4945,232.258,68.5597,4.45039
12.8041,508.012,6.48181,4.45008
49.6418,102.866,46.5686,4.44959
8.6554,286.829,-12.3014,4.44925
15.464,253.238,85.2102,4.44853
-11.6902,329.687,48.7188,4.44815
3.7865,6.28027,38.4585,4.44781
24.2024,293.719,93.6321,4.44748
-5.17029,218.957,-85.5947,4.4468
43.6324,255.983,-44.87,4.44655
-33.4352,75.4764,81.7183,4.44631
15.8961,251.81,-85.1426,4.44483
43.5746,460.108,26.6361,4.44475
-0.664917,329.21,-2.34949,4.44422
-43.4221,481.844,-31.5214,4.44388
40.4866,29.7161,93.6583,4.44293
-23.7996,371.742,-83.4131,4.44152
-24.1622,442.818,-59.1051,4.44113
33.8151,423.282,-11.9719,4.44055
-8.14429,116.602,24.4882,4.43941
-21.4331,354.742,-36.7455,4.43885
-35.5804,386.068,-80.9341,4.43766
31.6201,185.847,19.4165,4.43758
-8.67432,350.229,-32.5752,4.4373
6.02905,452.013,77.6964,4.4373
12.949,189.787,56.1718,4.43728
-35.3779,220.59,16.9348,4.43659
-13.999,24.4292,-64.2477,4.43644
3.51489,110.714,85.4496,4.43642
37.9275,31.0482,49.5441,4.43641
38.2692,213.97,-5.80322,4.43637
-2.33508,148.698,-19.0958,4.43516
-43.5754,339.23,-68.506,4.43512
-34.022,88.5503,44.937,4.43492
1.05505,567.655,-46.8611,4.43469
34.6178,201.729,83.4535,4.43386
-25.8184,434.385,38.2759,4.43379
-6.1499,178.777,-39.48,4.43328
-13.9142,539.982,18.8907,4.43326
10.7197,524.622,40.2936,4.43313
5.28381,185.05,17.1479,4.43128
26.5841,392.044,25.217,4.43117
-30.7306,566.174,70.072,4.4305
-10.1392,421.807,-57.1716,4.42855
43.5896,357.35,-32.8578,4.42852
40.4244,306.471,1.15723,4.42823
-1.8302,73.7159,85.1649,4.42722
13.8831,228.691,-86.8787,4.42661
-19.4602,220.429,-26.3961,4.42659
34.9882,229.285,-8.07349,4.42654
-35.7368,537.936,36.6851,4.42578
49.5968,50.5769,-71.0142,4.42503
-37.7538,457.854,-62.5909,4.42407
11.3944,318.656,-17.9519,4.42261
-17.2028,105.26,-50.0601,4.421
-28.5297,552.281,58.5667,4.42033
18.9188,264.02,70.9392,4.41812
6.26624,222.068,-3.40588,4.41534
16.6371,458.057,-28.4049,4.41432
49.464,126.221,54.3942,4.41409
-11.8552,379.957,-69.2706,4.41348
-10.8738,299.654,49.9095,4.41291
-20.4017,121.921,-27.8137,4.41186
-20.7456,34.5398,13.6133,4.41034
-43.4044,39.3287,68.8442,4.41022
-24.3982,561.583,3.9364,4.41016
12.3411,544.031,47.3401,4.40808
7.88733,410.317,-76.5148,4.40793
-43.6152,265.486,-12.4978,4.40729
19.8181,485.584,-74.7562,4.40719
-31.2108,106.318,-82.0239,4.40672
26.6704,502.341,-82.9524,4.40602
-30.8022,195.532,-84.2448,4.40534
24.2139,55.7367,-73.6759,4.40522
43.6168,471.667,-25.6976,4.40343
41.5687,6.28357,-64.5996,4.40326
-43.7277,53.7103,-85.485,4.40316
9.80884,80.2061,77.635,4.40312
-34.9178,476.822,26.1692,4.40292
35.5477,517.157,63.6986,4.40271
-14.2788,238.535,33.351,4.40229
43.7026,171.354,51.6749,4.40206
-1.80383,64.3289,57.618,4.40176
-5.25366,369.079,-73.3856,4.40166
6.92041,433.05,80.6133,4.40112
39.5587,311.422,-93.66,4.40048
18.545,558.299,-7.55798,4.39976
24.9012,142.115,-41.0375,4.399
-2.55139,300.296,-59.7284,4.3978
-30.8982,301.759,6.99939,4.39745
32.8639,474.07,-63.7069,4.39724
19.0814,452.46,-57.6857,4.39706
15.2805,404.456,-6.64038,4.39654
48.5264,57.4027,93.6938,4.39608
36.9512,554.598,33.651,4.39364
-12.5665,262.015,-10.996,4.39362
40.373,86.729,14.0782,4.39359
43.6183,531.619,39.4825,4.39353
9.703,339.978,-24.6627,4.39342
18.0544,225.702,27.9773,4.39334
16.8297,550.158,-77.3412,4.39323
-43.6123,504.579,35.5155,4.39296
22.1079,358.164,-67.8438,4.3911
34.1158,358.513,-72.1787,4.38927
-9.92493,346.51,7.06763,4.38807
-22.2207,80.1099,65.3962,4.38798
-18.7729,408.764,-93.6576,4.38782
-35.7833,230.462,31.8112,4.38725
49.708,126.213,-38.6497,4.38691
-22.9689,445.928,42.9526,4.38636
17.1604,283.289,-21.0654,4.38619
3.90649,423.728,72.422,4.38545
43.6624,425.221,-2.74878,4.38531
27.5229,384.109,-75.4041,4.38477
4.61743,429.026,-15.177,4.38302
32.9932,13.9547,11.6675,4.38229
16.4241,97.7736,-36.0071,4.38198
-39.6129,208.756,19.2208,4.38184
10.6842,62.4062,-2.89722,4.38163
-13.0614,471.648,28.7172,4.38121
-22.8179,466.784,45.1345,4.38098
-34.0739,162.687,59.7018,4.38039
-42.4819,39.5358,37.049,4.37989
17.6516,180.852,-9.87122,4.37905
21.007,321.76,86.6888,4.37746
43.6532,218.775,-93.681,4.37737
-0.875977,540.059,82.8,4.37619
10.2362,134.367,53.6132,4.37617
-32.1766,480.403,-92.9778,4.37409
-7.07251,227.839,74.8264,4.3737
-5.07947,334.474,71.812,4.37358
2.33521,323.804,-56.2397,4.37338
4.25903,164.921,3.58533,4.37335
35.218,472.774,-76.1548,4.37237
-23.3674,67.155,-5.9397,4.37233
23.7356,418.977,-93.5433,4.37223
-27.9685,313.377,-81.7516,4.37109
47.4276,126.398,82.292,4.37004
-10.8408,367.459,75.9661,4.36888
4.4646,533.491,-38.0675,4.36847
38.309,468.389,80.7999,4.36803
-10.29,374.162,12.124,4.36699
-16.877,144.054,-15.0769,4.36672
34.353,398.527,-9.14062,4.36665
30.0963,203.769,-44.3511,4.36591
-16.4342,349.312,-78.7904,4.36576
-20.1022,401.048,-0.985229,4.36574
15.5037,548.284,-55.0698,4.36512
-43.7028,125.205,-37.5433,4.36267
34.5806,340.078,-93.7653,4.36258
-35.4301,486.747,-82.4456,4.36231
24.762,218.49,36.0663,4.36203
37.4022,39.6332,7.59167,4.36192
26.9353,231.989,92.0973,4.36185
12.823,193.043,-65.6866,4.36138
29.2585,221.87,-41.3519,4.36129
-28.0964,467.486,0.130859,4.36112
12.7983,292.375,26.7526,4.36066
-33.3475,459.59,-24.8781,4.35982
12.5244,205.94,31.0745,4.35952
40.146,340.511,-63.1887,4.3591
-18.1079,544.518,-93.5432,4.35788
-28.6915,368.088,47.3719,4.35707
26.7888,336.468,-84.4847,4.35669
35.4329,414.046,-93.6938,4.35664
-19.8429,270.855,-74.7633,4.35646
10.2635,34.5388,19.6968,4.35534
41.9493,200.358,55.2897,4.35519
9.16296,510.721,52.3798,4.35508
43.7457,196.955,17.1097,4.35402
-43.7518,41.8829,-40.3754,4.35328
14.3375,433.158,-38.1836,4.35134
25.7256,509.005,36.6786,4.35133
43.6884,443.474,52.7637,4.35116
-14.6033,472.181,16.1038,4.35004
9.19934,521.529,-61.105,4.34937
26.0203,310.609,83.4559,4.34824
-20.3558,443.362,15.2037,4.34805
43.6918,331.819,65.5625,4.34775
-43.6793,269.366,-75.3137,4.34708
45.1433,146.026,84.7354,4.34694
17.1597,316.716,-71.1492,4.34677
43.7185,316.508,-5.95813,4.34619
9.37012,417.777,93.6844,4.34525
-33.6892,331.826,-65.3134,4.34488
-9.26367,207.93,93.7371,4.34429
43.5092,398.066,-23.0597,4.34383
34.9581,214.238,60.3959,4.34376
33.3994,77.2125,-82.4373,4.34276
34.3458,523.198,-15.8563,4.34188
22.4561,6.31421,-53.7888,4.3418
14.6699,395.824,75.9287,4.34125
28.5953,94.25,-93.7664,4.34115
13.8832,93.6044,-65.9835,4.34094
-23.681,376.251,91.5688,4.34088
17.3176,81.7363,29.7971,4.34058
33.8353,509.783,-46.3029,4.33949
-16.3967,561.538,22.5483,4.33948
19.6426,99.6561,-2.13708,4.33937
-12.735,136.711,24.9686,4.33826
0.63562,190.013,-67.361,4.3381
-30.6234,44.2257,29.3446,4.33734
-6.21448,503.148,-25.9286,4.33711
-10.6553,203.82,-72.0479,4.337
-33.8806,44.8204,-50.7958,4.33573
4.09851,236.47,-35.1975,4.33553
25.7911,449.025,93.7366,4.33497
-7.724,329.111,-62.1058,4.33427
28.5017,170.731,-93.8573,4.33378
4.16943,181.133,51.0326,4.33323
28.5515,308.095,-42.8679,4.33263
6.76599,116.954,41.2614,4.33263
7.14221,258.366,-76.9839,4.33222
-43.6693,357.293,93.6406,4.33215
-20.6262,176.567,22.0577,4.33183
43.6847,421.039,-75.7788,4.32984
12.0784,442.208,-1.49976,4.32796
7.32703,424.85,47.2306,4.32728
12.515,154.138,-28.7458,4.327
33.8632,524.488,93.6416,4.32531
23.4602,222.36,84.6234,4.32472
-33.3752,359.02,-35.5161,4.324
-27.311,233.117,93.7126,4.3239
34.9583,158.851,-21.3877,4.32326
-19.2147,382.996,40.1426,4.32315
34.1366,214.216,-32.5422,4.32315
-30.9224,133.971,77.2004,4.32239
34.0702,220.099,71.484,4.3214
38.8257,107.456,-13.7009,4.32126
-43.7679,153.092,58.4913,4.32101
-19.8052,275.653,-0.637939,4.32097
-14.4934,472.113,-28.0321,4.32086
31.4895,72.1526,10.5938,4.32053
19.038,180.57,-53.6924,4.32019
21.774,123.969,-70.4016,4.31814
-15.5244,236.773,91.5596,4.31772
18.5623,438.64,93.6917,4.31763
-7.03186,400.078,84.4058,4.31691
27.3083,554.984,1.03687,4.31657
33.5941,425.78,4.95789,4.31573
36.8114,121.253,-85.6378,4.31465
-35.0229,229.804,-10.1403,4.3143
43.7284,174.773,21.1981,4.31355
11.063,432.992,-57.0485,4.31347
43.6918,361.151,-55.965,4.31328
43.4313,556.709,74.9503,4.31287
3.54944,411.98,9.10181,4.31277
34.9823,122.895,76.1826,4.31077
-0.248291,347.67,-23.4354,4.31069
6.97253,274.46,19.5115,4.31058
-34.1077,346.16,-92.7001,4.31056
33.7686,179.2,-86.1877,4.30862
9.2168,319.005,70.032,4.3086
6.47314,380.076,-54.8907,4.30792
-36.0706,531.326,83.0712,4.30768
-17.3385,419.454,-12.8582,4.30688
-43.6382,324.805,53.2811,4.30658
-0.631348,68.9559,-49.2701,4.30654
38.5493,39.9315,-76.8348,4.30537
-43.72,510.061,58.9557,4.30456
-25.4138,269.921,66.3398,4.30455
-43.6982,462.63,-80.4696,4.30444
-40.3297,134.607,85.4791,4.30402
12.5881,89.3717,85.8794,4.30299
33.3773,560.079,-61.5264,4.30175
-21.1749,180.656,59.1287,4.30168
-24.5988,532.43,67.9905,4.30164
31.0366,401.142,-33.3905,4.30119
33.0502,325.527,85.7003,4.30113
-43.7098,74.9264,-81.4072,4.30055
-1.34351,294.642,-12.6072,4.30029
-34.4623,100.448,7.8457,4.29993
-43.7229,472.969,-50.6991,4.29988
22.4486,482.252,-45.1871,4.2995
-43.1138,239.052,-42.5657,4.2993
0.780762,91.0844,53.3634,4.29874
-43.7841,222.252,63.1748,4.29594
32.6547,445.594,-1.31104,4.29576
23.1001,44.0952,3.62537,4.29569
-3.21509,285.666,55.396,4.2954
43.3265,319.199,65.4323,4.29515
-13.6519,170.912,-32.4585,4.29457
11.7145,451.594,15.5297,4.29454
30.6179,72.2174,-53.1941,4.29453
-17.2974,309.078,-75.1193,4.29349
-35.3516,387.882,-93.5179,4.29345
-6.90796,194.938,-56.7535,4.29344
7.01819,289.564,65.0364,4.29281
25.0131,233.034,55.9735,4.28902
23.8528,129.384,-31.8882,4.28891
33.5464,496.833,27.8866,4.28869
-7.94397,168.364,-64.4319,4.28868
48.3607,138.151,-74.4606,4.28862
7.25037,397.509,48.5377,4.28832
-18.9661,340.013,-86.9659,4.28818
43.7212,384.003,-4.71875,4.2873
12.5508,71.7632,-68.4353,4.28586
-24.4862,546.023,-34.3905,4.28571
-37.0824,70.5238,-24.2787,4.28546
-32.3987,471.418,-20.5284,4.28507
-29.9075,365.019,-74.5884,4.2849
24.2412,190.873,93.9099,4.28446
34.5306,433.71,-4.73547,4.28436
24.2012,340.269,-17.3455,4.28425
5.20422,490.5,57.4404,4.28358
-16.7456,489.054,-76.7258,4.28274
-0.201172,14.5664,67.7386,4.28267
-2.03955,454.506,-27.2114,4.28221
2.91956,109.318,-58.2856,4.28087
10.8492,82.0167,-21.3711,4.28079
-28.6781,157.895,-9.35938,4.28029
34.7709,410.259,44.2952,4.28027
-43.7489,166.802,-31.8064,4.2796
11.2815,109.671,29.9329,4.27941
-37.4926,462.308,-48.3665,4.27868
-34.4532,323.98,64.5713,4.27603
-40.1642,388.696,-56.7195,4.276
-16.0016,495.633,-28.527,4.27527
-18.053,6.21069,-84.5741,4.27526
-27.723,61.4879,-93.7764,4.27519
-21.4427,116.09,-16.7388,4.27507
-25.2889,522.393,-37.0077,4.27492
-8.17712,391.549,93.7737,4.27479
36.2804,91.2755,-33.7736,4.27473
-40.5229,247.682,14.5913,4.27406
-1.1759,246.538,-77.4719,4.27405
-24.7897,404.442,55.9032,4.27375
-8.49011,29.041,-32.5292,4.27367
-35.6101,155.775,0.784058,4.27327
-43.7529,487.818,58.5154,4.27148
2.91541,14.876,-60.631,4.26997
49.7686,28.3286,85.2102,4.26994
-43.7498,378.132,59.9385,4.26952
24.8174,372.277,-58.5739,4.26946
20.0875,286.174,63.6034,4.2678
-43.7411,324.678,-8.5376,4.2678
-13.384,172.656,64.8248,4.26776
14.3455,465.975,-93.7766,4.26761
-22.6509,415.616,14.2671,4.26697
-2.37817,165.416,-93.8806,4.26688
-26.6982,260.799,77.8147,4.26678
-16.8848,372.044,65.876,4.26627
13.1271,387.839,-36.5153,4.2659
43.8093,317.601,-49.4113,4.26526
-43.2557,422.328,-86.3682,4.26521
-11.2142,537.582,-57.7336,4.26469
34.7329,465.717,67.7465,4.26379
-32.9697,172.443,-34.7488,4.26271
18.1552,399.258,57.1509,4.262
18.3728,359.705,-11.8593,4.26171
50.0244,99.4568,-0.963501,4.26076
11.6427,108.709,1.19019,4.26069
-7.74304,104.046,6.26135,4.26007
37.391,82.1023,-49.4799,4.25983
43.7657,215.059,87.2373,4.25959
19.7159,16.8479,-74.0891,4.25859
8.31885,97.5139,-86.5454,4.25803
-13.8075,61.5504,84.2944,4.25784
-43.6321,481.176,-60.1853,4.25692
25.1349,134.518,-86.5496,4.25626
25.4397,486.254,93.7468,4.25414
-1.61951,459.151,40.6576,4.25351
-25.4248,65.741,83.0002,4.25247
-21.1398,29.6036,35.3378,4.25214
2.59998,344.812,-35.5341,4.25083
3.30005,17.2771,-19.1127,4.25057
4.80103,214.834,55.3125,4.25036
49.8755,79.72,22.7566,4.25033
-8.60535,250.165,-11.9165,4.25033
-5.31641,12.5187,79.4586,4.24995
-4.80139,437.648,-35.512,4.24972
-9.1488,207.048,-60.1002,4.2493
-2.86157,222.815,-12.1337,4.24899
6.38,69.3566,93.7733,4.24887
-15.4573,121.434,-66.8607,4.2485
-43.863,255.953,-93.8407,4.24802
-14.084,558.466,10.5653,4.24794
-43.7903,391.494,10.0853,4.24709
49.7732,87.8829,35.556,4.24704
35.476,533.223,14.8748,4.24683
-22.9352,335.267,33.3704,4.24669
-9.40015,55.2664,73.8123,4.24448
-12.2019,260.957,-76.2589,4.24434
13.3182,553.614,-34.9316,4.24406
21.9287,301.722,-58.3741,4.24343
0.338989,177.626,-65.3862,4.24282
12.193,553.448,29.1512,4.24187
-5.80115,508.535,60.0724,4.24146
24.1144,396.553,46.4143,4.24118
17.4233,496.49,3.75696,4.24106
-35.3584,276.86,24.7019,4.24027
35.8795,387.077,10.5273,4.2391
43.7767,395.863,-0.790649,4.23873
-25.9885,467.928,-30.7175,4.23851
31.1927,281.342,67.3563,4.23816
-43.8257,202.258,29.0688,4.23781
-18.9907,359.039,-6.20251,4.23711
-34.4072,391.431,20.5854,4.23695
16.6298,26.7758,-67.3032,4.23663
-33.1576,484.213,13.1553,4.23645
-7.5614,253.978,27.6105,4.23535
-21.8712,379.171,-61.559,4.23486
28.2095,520.67,31.15,4.23443
19.5792,231.18,-46.6644,4.23252
-35.1887,6.05347,-9.54504,4.23178
-43.9176,80.157,-0.00219727,4.23167
-41.6129,33.075,-85.1437,4.23094
44.1641,124.758,-27.5006,4.22926
-9.13757,280.923,-72.7185,4.2288
34.1285,185.011,-19.6533,4.22824
14.3575,247.327,63.4139,4.22681
9.26038,29.0441,83.3848,4.22663
43.7988,265.248,-93.8291,4.22561
-34.8103,502.388,54.6876,4.2251
19.4417,407.533,76.9564,4.2235
-43.882,23.34,-93.8419,4.2233
43.8601,348.732,-54.4263,4.2228
-43.9858,214.693,29.3616,4.22262
-26.6688,14.9672,-38.5304,4.22256
44.7446,40.0237,-66.0203,4.22255
-43.6619,472.52,35.5059,4.2224
43.7932,442.728,-39.6616,4.22133
-43.8451,243.528,-93.8141,4.22112
35.3967,336.693,-3.25964,4.21736
18.965,509.936,-46.7749,4.21622
28.9058,120.539,47.4813,4.21617
-11.1852,353.977,66.3669,4.21581
21.3988,408.861,-65.053,4.21386
-35.9163,280.884,-41.3135,4.21315
-15.8965,438.483,-87.8241,4.21301
49.8933,39.452,7.32104,4.21247
-23.4028,528.025,55.1873,4.21214
-25.6393,262.323,-81.936,4.21049
0.188965,105.339,17.8824,4.21033
-5.71313,27.0227,-20.653,4.20921
31.4076,428.628,77.813,4.20916
49.9204,58.9795,-80.4382,4.20877
-14.1429,215.913,-93.8883,4.20844
34.3563,117.455,-7.6228,4.20769
-24.9965,290.235,-31.7219,4.20739
12.6936,159.96,-70.1121,4.20684
26.3127,35.0659,47.3422,4.20679
25.7148,544.144,7.08191,4.20581
-23.749,460.574,93.7968,4.20471
14.2753,79.4686,8.30969,4.20457
34.4706,332.01,18.2096,4.20455
-25.422,408.418,-19.1671,4.20432
17.8871,152.805,8.06763,4.20306
-25.5281,237.525,-57.1606,4.20238
9.82837,45.7896,50.6863,4.20215
-1.33093,113.373,-35.2673,4.20121
-10.5289,337.022,-1.15906,4.2008
30.1091,14.4871,48.2531,4.19986
-23.7664,270.95,-62.9263,4.1996
-21.319,109.713,37.6213,4.19931
41.6884,101.793,-51.7853,4.19861
-1.46655,467.54,75.7994,4.19827
-2.50098,397.997,-3.11328,4.1982
21.2948,350.954,44.7559,4.19769
-37.859,281.936,-58.7269,4.19742
-26.7029,23.7755,-11.0668,4.19644
-7.65222,508.622,90.7581,4.19642
-35.1547,538,-55.4863,4.19586
38.3135,224.845,12.2654,4.19558
-34.1428,488.241,-66.2749,4.19535
-17.7784,171.625,-20.6995,4.19534
25.8584,341.048,55.5312,4.19512
-15.3647,404.288,-82.4677,4.1948
-7.51379,61.4811,-82.0917,4.19386
-35.2009,94.1804,-42.5986,4.19345
-30.3899,544.07,-91.0178,4.19271
43.8384,505.779,-33.7235,4.19243
-36.0245,496.285,65.4177,4.19236
-37.2727,13.0648,93.9375,4.19196
-19.9797,42.8657,23.0686,4.19163
-26.649,538.635,1.68384,4.19157
-18.3507,431.537,93.8774,4.1902
12.2483,34.252,-57.5142,4.18939
6.30005,397.47,-40.417,4.18924
-43.8508,401.647,84.4371,4.18854
-13.2893,69.2456,57.9241,4.18759
49.8903,62.2833,-15.264,4.1868
19.3574,13.6241,41.9597,4.1868
-33.6506,306.41,93.821,4.18636
28.9337,477.04,50.3225,4.18587
43.8638,283.127,14.2391,4.18572
-22.3287,321.622,63.002,4.18549
-35.3406,335.367,25.4156,4.1848
29.2842,124.415,-41.8839,4.18472
-17.9191,24.8687,-52.3694,4.18471
-27.2799,53.5369,36.9299,4.18356
-24.9884,241.7,27.4086,4.18304
23.9606,121.446,25.177,4.1826
16.8668,278.315,-93.8708,4.18229
38.171,139.933,-47.8405,4.18122
-17.4626,470.654,90.004,4.18048
-43.8494,29.5708,-38.8649,4.17999
24.2543,443.269,-75.9867,4.1799
9.72485,505.733,21.5175,4.17984
-25.1053,15.6578,94.0869,4.17976
-31.6677,415.03,34.7168,4.1793
39.3541,380.908,-58.8042,4.17927
-27.8368,175.593,-56.1793,4.17924
29.2538,405.739,-74.1097,4.17866
19.978,361.721,17.7222,4.1782
-43.884,432.185,-93.8501,4.17758
43.733,551.283,-34.1191,4.17664
-43.8835,170.618,-43.552,4.17627
29.8805,410.724,71.1348,4.17625
38.9175,138.801,36.3218,4.17611
33.0981,455.867,60.3856,4.17541
-7.99268,137.138,-20.4698,4.17458
35.7546,368.605,2.92639,4.17378
18.5765,168.921,-13.1676,4.17374
13.1476,165.542,-23.7291,4.17332
-37.9192,258.274,51.3206,4.17248
-9.13745,466.591,47.1678,4.17198
-7.14453,23.4626,-92.5229,4.17121
-19.4581,558.305,77.3252,4.17044
12.6548,256.899,-65.1119,4.17015
13.5449,169.626,-51.8145,4.17009
